,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalMntSpent,TotalNumPurchases,Total_Acc_Cmp,Partner,Children,Education_Level,Years_Customer,Days_Customer
1324,33249,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,39,112,8,0,0,1,Graduate,1,654
1325,26887,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,55,30,5,0,1,1,Undergraduate,1,430
1326,50150,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,31,410,16,0,1,0,Postgraduate,1,534
1327,62061,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,38,800,24,1,1,1,Graduate,1,462
1328,85696,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,52,1313,20,1,0,0,Postgraduate,1,641
1329,76542,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,58,1483,23,0,1,0,Postgraduate,1,616
1330,70515,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,21,1258,17,1,0,0,Graduate,1,411
1331,18227,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,27,28,4,0,1,1,Graduate,2,847
1332,69139,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,49,227,11,0,1,1,Graduate,0,313
1333,69109,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,32,1555,20,2,1,0,Graduate,2,816
1334,69627,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,52,861,23,0,0,1,Graduate,1,629
1335,38136,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,36,103,8,1,1,1,Graduate,1,593
1336,62159,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,68,634,19,0,0,0,Postgraduate,0,222
1337,80695,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,51,1918,19,0,0,0,Graduate,1,342
1338,33316,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,43,131,10,0,0,2,Postgraduate,1,605
1339,58554,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,46,586,22,0,1,2,Graduate,2,801
1340,17256,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,22,62,7,1,1,1,Undergraduate,1,378
1341,53034,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,40,447,22,0,0,2,Graduate,1,555
1342,52203,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,64,939,27,0,1,0,Undergraduate,2,858
1343,59601,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,37,797,15,1,0,1,Undergraduate,1,499
1344,75154,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,56,1143,16,1,0,1,Postgraduate,2,971
1345,47025,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,38,415,17,0,0,1,Graduate,1,513
1346,37971,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,41,30,5,0,1,1,Graduate,1,376
1347,41335,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,46,187,12,0,0,1,Postgraduate,1,345
1348,67267,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,56,251,11,0,1,1,Graduate,0,207
1349,57338,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,39,237,12,0,0,1,Graduate,0,221
1350,50523,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,54,91,8,0,1,2,Undergraduate,1,346
1351,35791,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,49,35,6,0,0,3,Postgraduate,1,549
1352,50611,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,54,493,22,1,0,1,Postgraduate,2,970
1353,56242,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,45,971,28,0,1,1,Postgraduate,1,643
1354,48904,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,54,371,17,0,0,1,Graduate,2,1028
1355,56243,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,39,396,20,0,0,3,Graduate,1,341
1356,21355,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,29,68,7,2,1,1,Graduate,1,473
1357,57420,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,43,322,15,1,1,1,Postgraduate,1,529
1358,46390,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,59,222,10,0,0,1,Postgraduate,0,215
1359,54342,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,58,177,12,0,1,2,Undergraduate,1,639
1360,20895,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,41,45,6,0,1,1,Graduate,2,909
1361,92344,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,66,1899,20,2,1,0,Graduate,0,325
1362,26907,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,38,22,6,0,1,2,Undergraduate,1,473
1363,44964,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,34,41,5,0,1,2,Graduate,2,720
1364,75507,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,35,1440,21,0,1,0,Graduate,0,304
1365,53761,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,42,325,17,0,1,2,Postgraduate,1,391
1366,22682,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,41,95,10,0,1,1,Graduate,1,636
1367,38887,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,42,5,0,1,1,Postgraduate,0,306
1368,41658,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,39,72,6,0,0,2,Undergraduate,2,816
1369,29791,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,42,20,7,0,1,1,Postgraduate,0,205
1370,63915,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,58,789,23,0,1,2,Postgraduate,1,494
1371,39996,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,40,15,4,0,0,2,Graduate,0,198
1372,26759,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,42,59,8,0,0,1,Graduate,0,157
1373,63841,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,46,908,22,0,0,1,Postgraduate,1,594
1374,51039,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,45,417,14,0,1,2,Postgraduate,2,785
1375,60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,289,15,0,1,2,Graduate,2,833
1376,65685,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,42,769,21,0,1,1,Graduate,0,252
1377,37716,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,61,188,10,0,1,1,Graduate,0,229
1378,36864,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,57,354,14,1,0,1,Graduate,2,845
1379,44511,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,44,727,26,0,1,1,Postgraduate,2,726
1380,36947,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,47,146,11,0,1,2,Postgraduate,2,881
1381,47352,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,63,319,16,0,1,1,Postgraduate,1,397
1382,67087,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,61,794,22,0,1,1,Postgraduate,1,354
1383,57045,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,64,454,18,0,1,1,Graduate,2,849
1384,36957,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,61,152,11,1,0,2,Postgraduate,2,910
1385,69389,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,37,797,22,0,1,1,Postgraduate,2,799
1386,80134,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,42,1690,16,4,1,1,Graduate,1,565
1387,43142,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,45,20,4,0,1,2,Postgraduate,0,291
1388,80589,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,70,1428,21,2,1,0,Graduate,0,318
1389,34412,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,24,209,11,0,0,1,Graduate,1,661
1390,57537,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,35,545,19,0,0,1,Graduate,1,426
1391,22634,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,48,96,6,0,1,0,Undergraduate,1,689
1392,51315,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,66,222,10,0,1,0,Graduate,0,286
1393,36026,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,42,61,7,0,1,3,Graduate,0,265
1394,24639,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,41,44,9,0,1,2,Graduate,0,312
1395,34578,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,42,8,4,0,1,3,Postgraduate,0,32
1396,65704,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,42,817,23,0,0,0,Undergraduate,1,419
1397,63810,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,48,1371,23,1,0,1,Graduate,2,755
1398,54132,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,45,42,5,0,1,1,Postgraduate,0,293
1399,18690,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,55,60,5,0,1,0,Graduate,2,708
1400,28164,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,44,78,9,0,1,1,Graduate,1,610
1401,34596,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,40,23,4,0,1,1,Postgraduate,1,602
1402,43269,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,42,19,4,0,1,1,Postgraduate,1,446
1403,38741,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,56,61,7,0,0,2,Undergraduate,0,251
1404,31907,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,42,449,14,0,0,0,Graduate,1,612
1405,27100,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,31,37,5,0,1,1,Postgraduate,1,581
1406,31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,38,5,0,0,1,Undergraduate,0,296
1407,92533,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,29,1131,23,2,1,0,Graduate,1,352
1408,34853,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,41,34,7,0,0,2,Graduate,1,348
1409,70844,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,47,294,17,0,0,2,Graduate,1,402
1410,31086,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,35,48,6,1,1,2,Undergraduate,1,610
1411,60544,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,53,289,15,0,1,2,Graduate,2,833
1412,20491,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,28,30,4,0,1,0,Undergraduate,1,680
1413,42523,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,50,125,7,0,1,0,Graduate,0,227
1414,39922,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,31,156,9,0,1,1,Graduate,1,660
1415,33402,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,62,70,9,0,1,2,Graduate,1,506
1416,36408,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,65,22,4,0,1,2,Postgraduate,1,441
1417,21645,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,35,65,9,1,1,1,Graduate,2,1002
1418,78427,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,66,1930,23,2,0,0,Postgraduate,2,773
1419,82657,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,68,2283,23,2,1,0,Graduate,1,435
1420,51876,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,56,310,13,0,1,0,Graduate,1,417
1421,78041,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,43,1319,18,0,1,0,Undergraduate,2,720
1422,52852,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,0,57,879,26,1,1,1,Graduate,2,1059
1423,70038,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,32,1244,17,0,1,0,Postgraduate,1,407
1424,69401,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,41,690,17,0,1,1,Undergraduate,0,258
1425,46053,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,42,209,12,0,1,1,Graduate,1,657
1426,77343,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,49,1134,17,0,1,0,Graduate,0,91
1427,73892,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,1,61,1507,23,1,0,0,Graduate,1,388
1428,40304,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,47,57,6,0,0,1,Postgraduate,1,432
1429,32727,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,49,529,17,0,1,0,Postgraduate,2,830
1430,68695,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,45,1091,16,0,1,0,Graduate,0,164
1431,43300,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,1,43,180,11,1,0,1,Graduate,2,784
1432,26290,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,42,77,10,0,1,2,Graduate,1,370
1433,93790,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,1,44,2349,25,4,0,0,Graduate,0,4
1434,38410,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,1,40,534,18,1,1,0,Postgraduate,2,813
1435,64866,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,0,64,556,21,1,0,1,Postgraduate,0,314
1436,57957,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,0,55,637,25,0,1,1,Graduate,1,474
1437,46015,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,0,59,46,5,2,1,2,Postgraduate,0,237
1438,16531,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,36,44,9,0,1,1,Graduate,0,171
1439,28072,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,28,47,5,0,1,1,Postgraduate,1,486
1440,49476,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,51,795,22,0,0,1,Postgraduate,1,534
1441,50725,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,61,586,21,0,1,1,Graduate,1,661
1442,83844,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,62,1574,20,1,1,0,Graduate,1,366
1443,41145,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,64,13,4,0,1,2,Postgraduate,0,126
1444,67419,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,44,1471,25,0,1,1,Graduate,1,689
1445,23162,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,44,65,8,0,1,2,Undergraduate,1,350
1446,34380,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,37,175,12,0,1,1,Graduate,1,669
1447,34704,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,48,40,5,0,0,1,Graduate,1,588
1448,94871,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,1,45,1078,18,3,1,2,Postgraduate,2,1062
1449,65148,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,56,1115,21,0,1,1,Graduate,2,750
1450,39898,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,60,134,9,0,1,1,Graduate,1,369
1451,64857,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,58,1540,23,0,0,0,Postgraduate,2,743
1452,59892,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,44,87,7,0,1,1,Postgraduate,1,663
1453,41020,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,27,217,10,0,0,0,Postgraduate,1,404
1454,57072,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,0,53,1034,27,1,1,1,Postgraduate,0,316
1455,60474,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,35,1180,31,0,0,1,Graduate,1,701
1456,62807,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,54,819,23,0,1,1,Graduate,2,827
1457,19414,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,33,32,5,0,1,1,Undergraduate,1,416
1458,19107,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,34,46,6,0,1,1,Graduate,1,471
1459,75484,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,38,1159,18,0,1,1,Undergraduate,2,1032
1460,70379,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,38,860,25,0,0,1,Postgraduate,1,643
1461,79419,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,44,1631,15,0,1,0,Postgraduate,0,167
1462,64014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,68,444,22,1,1,3,Postgraduate,0,61
1463,76998,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,0,59,1910,29,1,1,1,Graduate,1,400
1464,49854,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,42,380,18,0,1,1,Postgraduate,1,421
1465,60585,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,1,43,736,30,1,1,2,Postgraduate,1,530
1466,42873,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,64,269,15,0,0,2,Postgraduate,1,684
1467,87679,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,1,26,2524,29,4,1,0,Graduate,1,497
1468,57867,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,36,612,25,0,1,1,Graduate,1,695
1469,35765,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,24,75,8,0,1,1,Graduate,1,389
1470,65492,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,55,1045,26,0,1,0,Graduate,0,314
1471,32952,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,37,55,6,0,0,1,Graduate,1,693
1472,53374,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,1,45,1064,21,2,1,1,Postgraduate,2,842
1473,71706,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,55,1443,25,0,1,1,Graduate,2,753
1474,68487,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,26,1366,30,0,1,0,Graduate,1,692
1475,53253,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,39,436,19,0,1,2,Postgraduate,1,399
1476,31163,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,41,38,5,0,0,1,Undergraduate,0,296
1477,42014,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,1,37,436,20,1,1,1,Graduate,2,841
1478,54108,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,41,747,32,0,1,2,Postgraduate,2,939
1479,49667,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,1,59,1396,22,2,0,0,Postgraduate,2,838
1480,63206,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,0,40,928,14,1,1,0,Postgraduate,0,261
1481,57136,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,42,642,26,0,1,2,Postgraduate,1,455
1482,46772,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,0,39,1048,30,1,1,1,Undergraduate,2,878
1483,78931,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,43,943,24,0,1,0,Postgraduate,1,407
1484,53977,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,56,907,27,0,1,1,Graduate,1,487
1485,84219,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,26,1198,18,0,1,0,Graduate,0,307
1486,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,39,120,11,0,0,2,Postgraduate,2,840
1487,73538,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,49,1658,26,0,1,1,Graduate,2,741
1488,79529,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,0,28,1638,22,0,1,0,Graduate,0,223
1489,20981,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,1,37,73,7,1,1,0,Undergraduate,1,585
1490,51766,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,0,34,275,12,0,0,1,Graduate,0,33
1491,55759,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,0,52,854,26,0,1,1,Graduate,2,738
1492,33039,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,36,78,7,0,1,1,Graduate,1,453
1493,37787,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,0,42,106,7,0,1,1,Postgraduate,1,442
1494,27242,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,1,44,106,7,1,0,1,Graduate,2,755
1495,87188,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,1,31,1923,19,1,0,0,Postgraduate,1,640
1496,69930,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,0,43,1662,22,0,1,0,Graduate,1,559
1497,37697,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,0,38,84,7,0,0,1,Graduate,0,157
1498,37401,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,0,41,48,7,0,1,1,Postgraduate,0,184
1499,3502,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,41,5,0,0,0,1,Graduate,1,602
1500,58597,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,0,38,733,32,0,1,2,Graduate,2,746
1501,82032,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,66,1234,17,0,0,0,Postgraduate,0,216
1502,28087,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,0,56,112,9,0,1,2,Graduate,2,754
1503,74004,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,1,27,1658,15,3,0,0,Postgraduate,0,285
1504,19740,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,0,54,55,7,0,1,1,Graduate,1,622
1505,57036,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,39,1513,26,1,1,1,Undergraduate,2,754
1506,53083,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,0,56,271,17,1,1,2,Undergraduate,1,570
1507,69283,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,0,39,904,27,0,1,1,Postgraduate,0,175
1508,46098,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,1,39,120,11,1,0,2,Postgraduate,2,840
1509,23331,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,0,26,103,8,0,1,1,Undergraduate,2,971
1510,23331,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,0,26,269,17,0,0,1,Undergraduate,2,940
1511,9255,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,0,25,22,5,0,0,1,Graduate,1,351
1512,67786,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,1,55,1156,16,1,0,0,Postgraduate,1,512
1513,71969,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,43,1086,19,1,1,1,Postgraduate,2,781
1514,59235,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,0,47,1128,28,0,0,1,Postgraduate,1,370
1515,31928,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,0,25,72,9,0,1,1,Graduate,0,253
1516,74881,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,0,53,964,27,0,1,2,Postgraduate,1,490
1517,65819,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,0,36,1383,20,0,1,0,Graduate,2,737
1518,51411,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,61,18,4,0,0,3,Postgraduate,1,559
1519,51983,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,0,50,793,24,0,0,1,Graduate,2,827
1520,42386,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,0,28,100,7,0,1,1,Postgraduate,1,692
1521,30390,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,0,27,80,6,0,1,0,Undergraduate,1,665
1522,30983,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,1,51,167,8,1,0,0,Graduate,2,816
1523,66033,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,0,57,677,20,0,0,1,Graduate,1,685
1524,37284,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,39,23,4,0,1,2,Undergraduate,1,617
1525,57530,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,0,63,92,7,0,0,1,Postgraduate,1,361
1526,76800,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,49,641,16,0,1,0,Undergraduate,0,125
1527,63943,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,0,58,1106,17,0,1,1,Graduate,2,1031
1528,76081,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,52,1033,14,1,1,0,Graduate,0,197
1529,67445,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,40,1174,32,0,1,1,Graduate,2,728
1530,37054,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,0,47,25,6,0,1,2,Postgraduate,1,447
